what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1405294198873
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1405294200479
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1405294200713
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1405294202445
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1405294202585
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1405294202710
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1405294202835
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1405294202960
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1405294203116
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1405294203615
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1405294204395
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1405294204567
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1405294205924
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1405294206080
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1405294209200
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1405294209340
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1405294210089
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1405294211509
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1405294217624
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1405294217780
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1405294218170
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1405294218997
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1405294221009
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294227031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405294227031
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294227155
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405294229199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405294236703
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405294256563
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405294257467
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294274643
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405294274659
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294274783
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294278871
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405294278886
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294278995
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405294281117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405294301116
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405294302973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405294333268
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405294342409
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405294344765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405294345171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405294346200
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294408834
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405294408834
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294408975
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294564741
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405294564741
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294564866
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1405294570529
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294576613
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405294576613
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294576737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405294581698
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405294582073
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1405294582088
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405294592073
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294603555
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405294603555
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294603680
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294606503
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405294606503
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294606628
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405294609109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405294610934
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405294612682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405294617643
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294645568
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405294645583
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294645693
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294723318
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405294723318
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294723459
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1405294731025
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1405294738154
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1405294738965
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1405294739683
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1405294747030
